time	seconds	group	step	event	name	number	text
09:51:27.530	227.244	1A02MM		rows for the workbook	BLD-DR-Pipes & Pipe Fittings-vs-BLD-AR-Floors	6	6 in the document
09:51:27.531	227.245	1A02MM		test found clashes	BLD-DR-Pipes & Pipe Fittings-vs-BLD-AR-Floors	6	ran and found clashes
09:51:29.769	229.483	1A02MM		rows for the workbook	BLD-DR-Pipes & Pipe Fittings-vs-BLD-AR-Walls	7	7 in the document
09:51:29.769	229.484	1A02MM		test found clashes	BLD-DR-Pipes & Pipe Fittings-vs-BLD-AR-Walls	7	ran and found clashes
09:51:31.645	231.359	1A02MM		rows for the workbook	BLD-DR-Pipes & Pipe Fittings-vs-BLD-AR-Doors	0	0 in the document
09:51:31.646	231.360	1A02MM		test passed	BLD-DR-Pipes & Pipe Fittings-vs-BLD-AR-Doors	0	ran and found nothing
09:51:33.557	233.271	1A02MM		rows for the workbook	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ST-Foundation	0	0 in the document
09:51:33.558	233.272	1A02MM		test passed	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ST-Foundation	0	ran and found nothing
09:51:35.408	235.122	1A02MM		rows for the workbook	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ST-Columns	0	0 in the document
09:51:35.442	235.156	1A02MM		test passed	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ST-Columns	0	ran and found nothing
09:51:37.588	237.302	1A02MM		rows for the workbook	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ST-Framing	6	6 in the document
09:51:37.589	237.303	1A02MM		test found clashes	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ST-Framing	6	ran and found clashes
09:51:39.478	239.192	1A02MM		rows for the workbook	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ST-Walls	0	0 in the document
09:51:39.479	239.193	1A02MM		test passed	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ST-Walls	0	ran and found nothing
09:51:41.399	241.113	1A02MM		rows for the workbook	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ST-Floors	1	1 in the document
09:51:41.401	241.114	1A02MM		test found clashes	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ST-Floors	1	ran and found clashes
09:51:43.251	242.965	1A02MM		rows for the workbook	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ME-Ducts&Duct Fittings	0	0 in the document
09:51:43.252	242.966	1A02MM		test passed	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ME-Ducts&Duct Fittings	0	ran and found nothing
09:51:45.113	244.827	1A02MM		rows for the workbook	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ME-Duct Accessory	0	0 in the document
09:51:45.126	244.840	1A02MM		test passed	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ME-Duct Accessory	0	ran and found nothing
09:51:47.223	246.936	1A02MM		rows for the workbook	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ME-Mechanical Equipment	0	0 in the document
09:51:47.224	246.938	1A02MM		test passed	BLD-DR-Pipes & Pipe Fittings-vs-BLD-ME-Mechanical Equipment	0	ran and found nothing
09:51:50.219	249.933	1A02MM		rows for the workbook	BLD-DR-Plumbing Fixtures-vs-BLD-AR-Floors	2	2 in the document
09:51:50.220	249.934	1A02MM		test found clashes	BLD-DR-Plumbing Fixtures-vs-BLD-AR-Floors	2	ran and found clashes
